codice_scuola|tipo_assenza|scuola|regionale|nazione
"ANIC842007"|"Maternità"|10|6|6
"ANIC842007"|"malattia"|6|7|8
"ANIC843003"|"Altri"|2|4|4
"ANIC843003"|"Maternità"|11|6|6
"ANIC843003"|"malattia"|11|7|8
"ANIC84400V"|"Altri"|3|4|4
"ANIC84400V"|"Maternità"|8|6|6
"ANIC84400V"|"malattia"|6|7|8
"ANIC84500P"|"Altri"|2|4|4
"ANIC84500P"|"Maternità"|11|6|6
"ANIC84500P"|"malattia"|5|7|8
"ANIC84600E"|"Altri"|2|4|4
"ANIC84600E"|"Maternità"|6|6|6
"ANIC84600E"|"malattia"|7|7|8
"ANIC84700A"|"Altri"|6|4|4
"ANIC84700A"|"Maternità"|7|6|6
"ANIC84700A"|"malattia"|6|7|8
"ANIC848006"|"Altri"|5|4|4
"ANIC848006"|"Maternità"|3|6|6
"ANIC848006"|"malattia"|9|7|8
"ANIC849002"|"Altri"|3|4|4
"ANIC849002"|"Maternità"|10|6|6
"ANIC849002"|"malattia"|3|7|8
"ANIC850006"|"Altri"|2|4|4
"ANIC850006"|"Maternità"|5|6|6
"ANIC850006"|"malattia"|5|7|8
"ANIC851002"|"Altri"|1|4|4
"ANIC851002"|"Maternità"|9|6|6
"ANIC851002"|"malattia"|4|7|8
"ANIC85200T"|"Altri"|2|4|4
"ANIC85200T"|"Maternità"|5|6|6
"ANIC85200T"|"malattia"|9|7|8
"ANIS001005"|"Altri"|7|4|4
"ANIS001005"|"Maternità"|6|6|6
"ANIS001005"|"malattia"|5|7|8
"ANIS002001"|"Altri"|2|4|4
"ANIS002001"|"Maternità"|5|6|6
"ANIS002001"|"malattia"|8|7|8
"ANIS00400L"|"Altri"|4|4|4
"ANIS00400L"|"Maternità"|1|6|6
"ANIS00400L"|"malattia"|6|7|8
"ANIS00800X"|"Altri"|3|4|4
"ANIS00800X"|"Maternità"|5|6|6
"ANIS00800X"|"malattia"|6|7|8
"ANIS00900Q"|"Altri"|2|4|4
"ANIS00900Q"|"Maternità"|4|6|6
"ANIS00900Q"|"malattia"|6|7|8
"ANIS01100Q"|"Altri"|3|4|4
"ANIS01100Q"|"Maternità"|13|6|6
"ANIS01100Q"|"malattia"|6|7|8
"ANIS01200G"|"Altri"|5|4|4
"ANIS01200G"|"Maternità"|3|6|6
"ANIS01200G"|"malattia"|7|7|8
"ANIS01300B"|"Altri"|8|4|4
"ANIS01300B"|"Maternità"|9|6|6
"ANIS01300B"|"malattia"|7|7|8
"ANIS014007"|"Altri"|5|4|4
"ANIS014007"|"Maternità"|4|6|6
"ANIS014007"|"malattia"|6|7|8
"ANPC010006"|"Altri"|5|4|4
"ANPC010006"|"Maternità"|3|6|6
"ANPC010006"|"malattia"|5|7|8
"ANPC03000B"|"Altri"|3|4|4
"ANPC03000B"|"Maternità"|2|6|6
"ANPC03000B"|"malattia"|8|7|8
"ANPC040002"|"Altri"|4|4|4
"ANPC040002"|"Maternità"|0|6|6
"ANPC040002"|"malattia"|5|7|8
"ANPC060007"|"Altri"|3|4|4
"ANPC060007"|"Maternità"|6|6|6
"ANPC060007"|"malattia"|6|7|8
"ANPS010009"|"Altri"|2|4|4
"ANPS010009"|"Maternità"|1|6|6
"ANPS010009"|"malattia"|4|7|8
"ANPS03000E"|"Altri"|5|4|4
"ANPS03000E"|"Maternità"|0|6|6
"ANPS03000E"|"malattia"|5|7|8
"ANPS040005"|"Altri"|3|4|4
"ANPS040005"|"Maternità"|2|6|6
"ANPS040005"|"malattia"|6|7|8
"ANPS05000Q"|"Altri"|6|4|4
"ANPS05000Q"|"Maternità"|9|6|6
"ANPS05000Q"|"malattia"|11|7|8
"ANRH01901E"|"Altri"|10|4|4
"ANRH01901E"|"Maternità"|6|6|6
"ANRH01901E"|"malattia"|4|7|8
"ANRI01602G"|"Altri"|3|4|4
"ANRI01602G"|"Maternità"|10|6|6
"ANRI01602G"|"malattia"|4|7|8
"ANSD01000Q"|"Altri"|4|4|4
"ANSD01000Q"|"Maternità"|1|6|6
"ANSD01000Q"|"malattia"|8|7|8
"ANTD017011"|"Altri"|3|4|4
"ANTD017011"|"Maternità"|4|6|6
"ANTD017011"|"malattia"|3|7|8
"ANTD02000Q"|"Altri"|4|4|4
"ANTD02000Q"|"Maternità"|0|6|6
"ANTD02000Q"|"malattia"|3|7|8
"ANTD05000G"|"Altri"|3|4|4
"ANTD05000G"|"Maternità"|0|6|6
"ANTD05000G"|"malattia"|10|7|8
"ANTE01000L"|"Altri"|2|4|4
"ANTE01000L"|"Maternità"|2|6|6
"ANTE01000L"|"malattia"|3|7|8
"ANTF018013"|"Altri"|8|4|4
"ANTF018013"|"Maternità"|6|6|6
"ANTF018013"|"malattia"|8|7|8
"ANTF03000L"|"Altri"|2|4|4
"ANTF03000L"|"Maternità"|0|6|6
"ANTF03000L"|"malattia"|5|7|8
"APEE00100N"|"Altri"|2|4|4
"APEE00100N"|"Maternità"|6|6|6
"APEE00100N"|"malattia"|3|7|8
"APEE004005"|"Altri"|3|4|4
"APEE004005"|"Maternità"|1|6|6
"APEE004005"|"malattia"|7|7|8
"APEE01000C"|"Altri"|2|4|4
"APEE01000C"|"Maternità"|2|6|6
"APEE01000C"|"malattia"|5|7|8
"APEE012004"|"Altri"|2|4|4
"APEE012004"|"Maternità"|4|6|6
"APEE012004"|"malattia"|13|7|8
"APEE01300X"|"Altri"|2|4|4
"APEE01300X"|"Maternità"|7|6|6
"APEE01300X"|"malattia"|10|7|8
"APEE01500G"|"Altri"|1|4|4
"APEE01500G"|"Maternità"|5|6|6
"APEE01500G"|"malattia"|6|7|8
"APEE01600B"|"Altri"|4|4|4
"APEE01600B"|"Maternità"|4|6|6
"APEE01600B"|"malattia"|6|7|8
"APEE017007"|"Altri"|2|4|4
"APEE017007"|"Maternità"|5|6|6
"APEE017007"|"malattia"|11|7|8
"APEE01900V"|"Altri"|1|4|4
"APEE01900V"|"Maternità"|13|6|6
"APEE01900V"|"malattia"|4|7|8
"APEE02200P"|"Altri"|2|4|4
"APEE02200P"|"Maternità"|6|6|6
"APEE02200P"|"malattia"|11|7|8
"APEE02300E"|"Altri"|2|4|4
"APEE02300E"|"Maternità"|9|6|6
"APEE02300E"|"malattia"|6|7|8
"APEE02400A"|"Altri"|3|4|4
"APEE02400A"|"Maternità"|9|6|6
"APEE02400A"|"malattia"|15|7|8
"APEE02700T"|"Altri"|3|4|4
"APEE02700T"|"Maternità"|2|6|6
"APEE02700T"|"malattia"|8|7|8
"APEE02800N"|"Altri"|2|4|4
"APEE02800N"|"Maternità"|9|6|6
"APEE02800N"|"malattia"|7|7|8
"APEE02900D"|"Altri"|3|4|4
"APEE02900D"|"Maternità"|5|6|6
"APEE02900D"|"malattia"|14|7|8
"APEE032009"|"Altri"|2|4|4
"APEE032009"|"Maternità"|0|6|6
"APEE032009"|"malattia"|8|7|8
"APEE03500R"|"Altri"|2|4|4
"APEE03500R"|"Maternità"|5|6|6
"APEE03500R"|"malattia"|11|7|8
"APEE03600L"|"Altri"|2|4|4
"APEE03600L"|"Maternità"|10|6|6
"APEE03600L"|"malattia"|4|7|8
"APIC804003"|"Altri"|2|4|4
"APIC804003"|"Maternità"|9|6|6
"APIC804003"|"malattia"|4|7|8
"APIC80500V"|"Altri"|2|4|4
"APIC80500V"|"Maternità"|0|6|6
"APIC80500V"|"malattia"|3|7|8
"APIC80600P"|"Altri"|2|4|4
"APIC80600P"|"Maternità"|3|6|6
"APIC80600P"|"malattia"|12|7|8
"APIC80800A"|"Altri"|2|4|4
"APIC80800A"|"Maternità"|5|6|6
"APIC80800A"|"malattia"|7|7|8
"APIC809006"|"Altri"|6|4|4
"APIC809006"|"Maternità"|7|6|6
"APIC809006"|"malattia"|9|7|8
"APIC81000A"|"Altri"|1|4|4
"APIC81000A"|"Maternità"|0|6|6
"APIC81000A"|"malattia"|5|7|8
"APIC811006"|"Altri"|1|4|4
"APIC811006"|"Maternità"|6|6|6
"APIC811006"|"malattia"|9|7|8
"APIC812002"|"Altri"|1|4|4
"APIC812002"|"Maternità"|2|6|6
"APIC812002"|"malattia"|3|7|8
"APIC81300T"|"Altri"|2|4|4
"APIC81300T"|"Maternità"|9|6|6
"APIC81300T"|"malattia"|5|7|8
"APIC81400N"|"Altri"|2|4|4
"APIC81400N"|"Maternità"|10|6|6
"APIC81400N"|"malattia"|6|7|8
"APIC81500D"|"Altri"|1|4|4
"APIC81500D"|"Maternità"|11|6|6
"APIC81500D"|"malattia"|6|7|8
"APIC817005"|"Altri"|10|4|4
"APIC817005"|"Maternità"|9|6|6
"APIC817005"|"malattia"|8|7|8
"APIC818001"|"Altri"|3|4|4
"APIC818001"|"Maternità"|10|6|6
"APIC818001"|"malattia"|13|7|8
"APIC81900R"|"Altri"|2|4|4
"APIC81900R"|"Maternità"|5|6|6
"APIC81900R"|"malattia"|6|7|8
"APIC820001"|"Altri"|1|4|4
"APIC820001"|"Maternità"|16|6|6
"APIC820001"|"malattia"|9|7|8
"APIC82100R"|"Altri"|1|4|4
"APIC82100R"|"Maternità"|4|6|6
"APIC82100R"|"malattia"|7|7|8
"APIC82200L"|"Altri"|4|4|4
"APIC82200L"|"Maternità"|6|6|6
"APIC82200L"|"malattia"|9|7|8
"APIC82300C"|"Altri"|3|4|4
"APIC82300C"|"Maternità"|7|6|6
"APIC82300C"|"malattia"|8|7|8
"APIC824008"|"Altri"|1|4|4
"APIC824008"|"Maternità"|12|6|6
"APIC824008"|"malattia"|3|7|8
"APIC825004"|"Altri"|3|4|4
"APIC825004"|"Maternità"|4|6|6
"APIC825004"|"malattia"|7|7|8
"APIC82600X"|"Altri"|7|4|4
"APIC82600X"|"Maternità"|4|6|6
"APIC82600X"|"malattia"|9|7|8
"APIC82700Q"|"Altri"|1|4|4
"APIC82700Q"|"Maternità"|0|6|6
"APIC82700Q"|"malattia"|9|7|8
"APIC82800G"|"Altri"|1|4|4
"APIC82800G"|"Maternità"|4|6|6
"APIC82800G"|"malattia"|6|7|8
"APIS00100Q"|"Altri"|3|4|4
"APIS00100Q"|"Maternità"|0|6|6
"APIS00100Q"|"malattia"|6|7|8
"APIS00200G"|"Altri"|3|4|4
"APIS00200G"|"Maternità"|7|6|6
"APIS00200G"|"malattia"|5|7|8
"APIS00300B"|"Altri"|2|4|4
"APIS00300B"|"Maternità"|4|6|6
"APIS00300B"|"malattia"|3|7|8
"APIS004007"|"Altri"|1|4|4
"APIS004007"|"Maternità"|13|6|6
"APIS004007"|"malattia"|4|7|8
"APIS00600V"|"Altri"|4|4|4
"APIS00600V"|"Maternità"|5|6|6
"APIS00600V"|"malattia"|4|7|8
"APIS00700P"|"Altri"|2|4|4
"APIS00700P"|"Maternità"|15|6|6
"APIS00700P"|"malattia"|8|7|8
"APIS00800E"|"Altri"|2|4|4
"APIS00800E"|"Maternità"|3|6|6
"APIS00800E"|"malattia"|5|7|8
"APMM004004"|"Altri"|6|4|4
"APMM004004"|"Maternità"|1|6|6
"APMM004004"|"malattia"|6|7|8
"APMM01900T"|"Altri"|2|4|4
"APMM01900T"|"Maternità"|4|6|6
"APMM01900T"|"malattia"|12|7|8
"APMM05700L"|"Altri"|6|4|4
"APMM05700L"|"Maternità"|3|6|6
"APMM05700L"|"malattia"|6|7|8
"APMM05800C"|"Altri"|2|4|4
"APMM05800C"|"Maternità"|10|6|6
"APMM05800C"|"malattia"|13|7|8
"APMM059008"|"Altri"|2|4|4
"APMM059008"|"Maternità"|5|6|6
"APMM059008"|"malattia"|7|7|8
"APMM061008"|"Altri"|1|4|4
"APMM061008"|"Maternità"|4|6|6
"APMM061008"|"malattia"|6|7|8
"APMM062004"|"Altri"|0|4|4
"APMM062004"|"Maternità"|2|6|6
"APMM062004"|"malattia"|4|7|8
"APPC01000R"|"Altri"|2|4|4
"APPC01000R"|"Maternità"|5|6|6
"APPC01000R"|"malattia"|9|7|8
"APPC02000B"|"Altri"|1|4|4
"APPC02000B"|"Maternità"|2|6|6
"APPC02000B"|"malattia"|3|7|8
"APPS01000X"|"Altri"|2|4|4
"APPS01000X"|"Maternità"|5|6|6
"APPS01000X"|"malattia"|5|7|8
"APPS02000E"|"Altri"|2|4|4
"APPS02000E"|"Maternità"|1|6|6
"APPS02000E"|"malattia"|10|7|8
"APPS030005"|"Altri"|5|4|4
"APPS030005"|"Maternità"|6|6|6
"APPS030005"|"malattia"|6|7|8
"APRH01000N"|"Altri"|2|4|4
"APRH01000N"|"Maternità"|3|6|6
"APRH01000N"|"malattia"|9|7|8
"APRI02000Q"|"Altri"|4|4|4
"APRI02000Q"|"Maternità"|4|6|6
"APRI02000Q"|"malattia"|7|7|8
"APRI03000A"|"Altri"|6|4|4
"APRI03000A"|"Maternità"|4|6|6
"APRI03000A"|"malattia"|5|7|8
"APSD01000A"|"Altri"|2|4|4
"APSD01000A"|"Maternità"|2|6|6
"APSD01000A"|"malattia"|4|7|8
"APTD030001"|"Altri"|2|4|4
"APTD030001"|"Maternità"|0|6|6
"APTD030001"|"malattia"|8|7|8
"APTD04000G"|"Altri"|2|4|4
"APTD04000G"|"Maternità"|7|6|6
"APTD04000G"|"malattia"|8|7|8
"APTD07000B"|"Altri"|2|4|4
"APTD07000B"|"Maternità"|1|6|6
"APTD07000B"|"malattia"|6|7|8
"APTE010007"|"Altri"|6|4|4
"APTE010007"|"Maternità"|10|6|6
"APTE010007"|"malattia"|3|7|8
"APTF010002"|"Altri"|3|4|4
"APTF010002"|"Maternità"|1|6|6
"APTF010002"|"malattia"|11|7|8
"APTF02000L"|"Altri"|3|4|4
"APTF02000L"|"Maternità"|2|6|6
"APTF02000L"|"malattia"|6|7|8
"AQEE002004"|"Altri"|2|5|4
"AQEE002004"|"Maternità"|7|5|6
"AQEE002004"|"malattia"|24|9|8
"AQEE00300X"|"Altri"|7|5|4
"AQEE00300X"|"Maternità"|0|5|6
"AQEE00300X"|"malattia"|19|9|8
"AQEE00400Q"|"Altri"|2|5|4
"AQEE00400Q"|"Maternità"|0|5|6
"AQEE00400Q"|"malattia"|11|9|8
"AQEE00600B"|"Altri"|4|5|4
"AQEE00600B"|"Maternità"|2|5|6
"AQEE00600B"|"malattia"|14|9|8
"AQEE007007"|"Altri"|15|5|4
"AQEE007007"|"Maternità"|0|5|6
"AQEE007007"|"malattia"|11|9|8
"AQEE016002"|"Altri"|3|5|4
"AQEE016002"|"Maternità"|7|5|6
"AQEE016002"|"malattia"|8|9|8
"AQEE01700T"|"Altri"|5|5|4
"AQEE01700T"|"Maternità"|2|5|6
"AQEE01700T"|"malattia"|7|9|8
"AQEE01900D"|"Altri"|2|5|4
"AQEE01900D"|"Maternità"|2|5|6
"AQEE01900D"|"malattia"|7|9|8
"AQEE02600L"|"Altri"|6|5|4
"AQEE02600L"|"Maternità"|3|5|6
"AQEE02600L"|"malattia"|7|9|8
"AQEE031004"|"Altri"|2|5|4
"AQEE031004"|"Maternità"|5|5|6
"AQEE031004"|"malattia"|10|9|8
"AQEE052005"|"Altri"|5|5|4
"AQEE052005"|"Maternità"|11|5|6
"AQEE052005"|"malattia"|9|9|8
"AQIC81200L"|"Altri"|2|5|4
"AQIC81200L"|"Maternità"|9|5|6
"AQIC81200L"|"malattia"|10|9|8
"AQIC81300C"|"Altri"|1|5|4
"AQIC81300C"|"Maternità"|0|5|6
"AQIC81300C"|"malattia"|9|9|8
"AQIC814008"|"Altri"|0|5|4
"AQIC814008"|"Maternità"|4|5|6
"AQIC814008"|"malattia"|7|9|8
"AQIC815004"|"Altri"|3|5|4
"AQIC815004"|"Maternità"|0|5|6
"AQIC815004"|"malattia"|10|9|8
"AQIC81600X"|"Altri"|4|5|4
"AQIC81600X"|"Maternità"|0|5|6
"AQIC81600X"|"malattia"|6|9|8
"AQIC81700Q"|"Altri"|2|5|4
"AQIC81700Q"|"Maternità"|6|5|6
"AQIC81700Q"|"malattia"|11|9|8
"AQIC81900B"|"Altri"|2|5|4
"AQIC81900B"|"Maternità"|5|5|6
"AQIC81900B"|"malattia"|14|9|8
"AQIC82000G"|"Altri"|2|5|4
"AQIC82000G"|"Maternità"|7|5|6
"AQIC82000G"|"malattia"|4|9|8
"AQIC82100B"|"Altri"|9|5|4
"AQIC82100B"|"Maternità"|4|5|6
"AQIC82100B"|"malattia"|6|9|8
"AQIC823003"|"Altri"|2|5|4
"AQIC823003"|"Maternità"|4|5|6
"AQIC823003"|"malattia"|10|9|8
"AQIC82400V"|"Altri"|3|5|4
"AQIC82400V"|"Maternità"|1|5|6
"AQIC82400V"|"malattia"|7|9|8
"AQIC82500P"|"Altri"|6|5|4
"AQIC82500P"|"Maternità"|2|5|6
"AQIC82500P"|"malattia"|9|9|8
"AQIC82600E"|"Altri"|4|5|4
"AQIC82600E"|"Maternità"|0|5|6
"AQIC82600E"|"malattia"|9|9|8
"AQIC82700A"|"Altri"|4|5|4
"AQIC82700A"|"Maternità"|0|5|6
"AQIC82700A"|"malattia"|14|9|8
"AQIC828006"|"Altri"|7|5|4
"AQIC828006"|"Maternità"|5|5|6
"AQIC828006"|"malattia"|8|9|8
"AQIC829002"|"Altri"|5|5|4
"AQIC829002"|"Maternità"|4|5|6
"AQIC829002"|"malattia"|11|9|8
"AQIC831002"|"Altri"|3|5|4
"AQIC831002"|"Maternità"|0|5|6
"AQIC831002"|"malattia"|4|9|8
"AQIC83200T"|"Altri"|2|5|4
"AQIC83200T"|"Maternità"|11|5|6
"AQIC83200T"|"malattia"|7|9|8
"AQIC83300N"|"Altri"|3|5|4
"AQIC83300N"|"Maternità"|3|5|6
"AQIC83300N"|"malattia"|13|9|8
"AQIC83400D"|"Altri"|2|5|4
"AQIC83400D"|"Maternità"|2|5|6
"AQIC83400D"|"malattia"|8|9|8
"AQIC835009"|"Altri"|3|5|4
"AQIC835009"|"Maternità"|3|5|6
"AQIC835009"|"malattia"|12|9|8
"AQIC836005"|"Altri"|4|5|4
"AQIC836005"|"Maternità"|0|5|6
"AQIC836005"|"malattia"|8|9|8
"AQIS00100A"|"Altri"|3|5|4
"AQIS00100A"|"Maternità"|1|5|6
"AQIS00100A"|"malattia"|11|9|8
"AQIS002006"|"Altri"|3|5|4
"AQIS002006"|"Maternità"|20|5|6
"AQIS002006"|"malattia"|8|9|8
"AQIS003002"|"Altri"|4|5|4
"AQIS003002"|"Maternità"|0|5|6
"AQIS003002"|"malattia"|19|9|8
"AQIS00600D"|"Altri"|11|5|4
"AQIS00600D"|"Maternità"|0|5|6
"AQIS00600D"|"malattia"|11|9|8
"AQIS007009"|"Altri"|5|5|4
"AQIS007009"|"Maternità"|3|5|6
"AQIS007009"|"malattia"|13|9|8
"AQIS008005"|"Altri"|2|5|4
"AQIS008005"|"Maternità"|6|5|6
"AQIS008005"|"malattia"|13|9|8
"AQIS011001"|"Altri"|2|5|4
"AQIS011001"|"Maternità"|2|5|6
"AQIS011001"|"malattia"|15|9|8
"AQMM001007"|"Altri"|3|5|4
"AQMM001007"|"Maternità"|0|5|6
"AQMM001007"|"malattia"|6|9|8
"AQMM002003"|"Altri"|2|5|4
"AQMM002003"|"Maternità"|4|5|6
"AQMM002003"|"malattia"|5|9|8
"AQMM01300D"|"Altri"|2|5|4
"AQMM01300D"|"Maternità"|1|5|6
"AQMM01300D"|"malattia"|9|9|8
"AQMM015005"|"Altri"|2|5|4
"AQMM015005"|"Maternità"|1|5|6
"AQMM015005"|"malattia"|13|9|8
"AQMM02400X"|"Altri"|6|5|4
"AQMM02400X"|"Maternità"|13|5|6
"AQMM02400X"|"malattia"|15|9|8
"AQMM028007"|"Altri"|3|5|4
"AQMM028007"|"Maternità"|3|5|6
"AQMM028007"|"malattia"|8|9|8
"AQMM05500G"|"Altri"|0|5|4
"AQMM05500G"|"Maternità"|0|5|6
"AQMM05500G"|"malattia"|0|9|8
"AQMM060003"|"Altri"|3|5|4
"AQMM060003"|"Maternità"|17|5|6
"AQMM060003"|"malattia"|26|9|8
"AQMM06900D"|"Altri"|5|5|4
"AQMM06900D"|"Maternità"|0|5|6
"AQMM06900D"|"malattia"|12|9|8
"AQMM837012"|"Altri"|5|5|4
"AQMM837012"|"Maternità"|3|5|6
"AQMM837012"|"malattia"|8|9|8
"AQMM83801T"|"Altri"|2|5|4
"AQMM83801T"|"Maternità"|4|5|6
"AQMM83801T"|"malattia"|25|9|8
"AQMM83901N"|"Altri"|2|5|4
"AQMM83901N"|"Maternità"|11|5|6
"AQMM83901N"|"malattia"|14|9|8
"AQPC012014"|"Altri"|2|5|4
"AQPC012014"|"Maternità"|4|5|6
"AQPC012014"|"malattia"|5|9|8
"AQPM01000G"|"Altri"|5|5|4
"AQPM01000G"|"Maternità"|0|5|6
"AQPM01000G"|"malattia"|9|9|8
"AQPM03000R"|"Altri"|3|5|4
"AQPM03000R"|"Maternità"|1|5|6
"AQPM03000R"|"malattia"|10|9|8
"AQPS01000E"|"Altri"|3|5|4
"AQPS01000E"|"Maternità"|4|5|6
"AQPS01000E"|"malattia"|6|9|8
"AQPS03000Q"|"Altri"|4|5|4
"AQPS03000Q"|"Maternità"|2|5|6
"AQPS03000Q"|"malattia"|8|9|8
"AQPS04000A"|"Altri"|2|5|4
"AQPS04000A"|"Maternità"|5|5|6
"AQPS04000A"|"malattia"|7|9|8
"AQPS050001"|"Altri"|27|5|4
"AQPS050001"|"Maternità"|21|5|6
"AQPS050001"|"malattia"|8|9|8
"AQRA010004"|"Altri"|5|5|4
"AQRA010004"|"Maternità"|5|5|6
"AQRA010004"|"malattia"|16|9|8
"AQRH010008"|"Altri"|7|5|4
"AQRH010008"|"Maternità"|15|5|6
"AQRH010008"|"malattia"|9|9|8
"AQTD00201C"|"Altri"|2|5|4
"AQTD00201C"|"Maternità"|13|5|6
"AQTD00201C"|"malattia"|10|9|8
"AQTD01301V"|"Altri"|4|5|4
"AQTD01301V"|"Maternità"|0|5|6
"AQTD01301V"|"malattia"|7|9|8
"AQTD070002"|"Altri"|3|5|4
"AQTD070002"|"Maternità"|0|5|6
"AQTD070002"|"malattia"|7|9|8
"AQTD08000L"|"Altri"|6|5|4
"AQTD08000L"|"Maternità"|18|5|6
"AQTD08000L"|"malattia"|2|9|8
"AQTF006012"|"Altri"|3|5|4
"AQTF006012"|"Maternità"|1|5|6
"AQTF006012"|"malattia"|12|9|8
"AQTF014011"|"Altri"|3|5|4
"AQTF014011"|"Maternità"|2|5|6
"AQTF014011"|"malattia"|12|9|8
"AQTF01601L"|"Altri"|3|5|4
"AQTF01601L"|"Maternità"|1|5|6
"AQTF01601L"|"malattia"|20|9|8
"AQVC01000P"|"Altri"|3|5|4
"AQVC01000P"|"Maternità"|0|5|6
"AQVC01000P"|"malattia"|7|9|8
"AREE01500R"|"Altri"|2|4|4
"AREE01500R"|"Maternità"|2|7|6
"AREE01500R"|"malattia"|6|7|8
"AREE01700C"|"Altri"|4|4|4
"AREE01700C"|"Maternità"|7|7|6
"AREE01700C"|"malattia"|8|7|8
"AREE019004"|"Altri"|6|4|4
"AREE019004"|"Maternità"|10|7|6
"AREE019004"|"malattia"|6|7|8
"AREE03600T"|"Altri"|14|4|4
"AREE03600T"|"Maternità"|3|7|6
"AREE03600T"|"malattia"|7|7|8
"ARIC81000G"|"Altri"|3|4|4
"ARIC81000G"|"Maternità"|5|7|6
"ARIC81000G"|"malattia"|4|7|8
"ARIC81100B"|"Altri"|2|4|4
"ARIC81100B"|"Maternità"|8|7|6
"ARIC81100B"|"malattia"|6|7|8
"ARIC812007"|"Altri"|3|4|4
"ARIC812007"|"Maternità"|8|7|6
"ARIC812007"|"malattia"|10|7|8
"ARIC813003"|"Altri"|4|4|4
"ARIC813003"|"Maternità"|8|7|6
"ARIC813003"|"malattia"|7|7|8
"ARIC81400V"|"Altri"|3|4|4
"ARIC81400V"|"Maternità"|8|7|6
"ARIC81400V"|"malattia"|4|7|8
"ARIC81500P"|"Altri"|3|4|4
"ARIC81500P"|"Maternità"|14|7|6
"ARIC81500P"|"malattia"|6|7|8
"ARIC81600E"|"Altri"|4|4|4
"ARIC81600E"|"Maternità"|10|7|6
"ARIC81600E"|"malattia"|9|7|8
"ARIC81700A"|"Altri"|4|4|4
"ARIC81700A"|"Maternità"|18|7|6
"ARIC81700A"|"malattia"|7|7|8
"ARIC818006"|"Altri"|1|4|4
"ARIC818006"|"Maternità"|7|7|6
"ARIC818006"|"malattia"|6|7|8
"ARIC819002"|"Altri"|3|4|4
"ARIC819002"|"Maternità"|7|7|6
"ARIC819002"|"malattia"|6|7|8
"ARIC820006"|"Altri"|4|4|4
"ARIC820006"|"Maternità"|4|7|6
"ARIC820006"|"malattia"|8|7|8
"ARIC821002"|"Altri"|3|4|4
"ARIC821002"|"Maternità"|1|7|6
"ARIC821002"|"malattia"|3|7|8
"ARIC82200T"|"Altri"|1|4|4
"ARIC82200T"|"Maternità"|16|7|6
"ARIC82200T"|"malattia"|9|7|8
"ARIC82300N"|"Altri"|2|4|4
"ARIC82300N"|"Maternità"|9|7|6
"ARIC82300N"|"malattia"|4|7|8
"ARIC82400D"|"Altri"|3|4|4
"ARIC82400D"|"Maternità"|4|7|6
"ARIC82400D"|"malattia"|3|7|8
"ARIC825009"|"Altri"|2|4|4
"ARIC825009"|"Maternità"|10|7|6
"ARIC825009"|"malattia"|8|7|8
"ARIC826005"|"Altri"|3|4|4
"ARIC826005"|"Maternità"|8|7|6
"ARIC826005"|"malattia"|5|7|8
"ARIC827001"|"Altri"|7|4|4
"ARIC827001"|"Maternità"|10|7|6
"ARIC827001"|"malattia"|6|7|8
"ARIC82800R"|"Altri"|2|4|4
"ARIC82800R"|"Maternità"|9|7|6
"ARIC82800R"|"malattia"|5|7|8
"ARIC82900L"|"Altri"|2|4|4
"ARIC82900L"|"Maternità"|11|7|6
"ARIC82900L"|"malattia"|4|7|8
"ARIC83000R"|"Altri"|1|4|4
"ARIC83000R"|"Maternità"|4|7|6
"ARIC83000R"|"malattia"|2|7|8
"ARIC83100L"|"Altri"|2|4|4
"ARIC83100L"|"Maternità"|1|7|6
"ARIC83100L"|"malattia"|5|7|8
"ARIC83200C"|"Altri"|4|4|4
"ARIC83200C"|"Maternità"|8|7|6
"ARIC83200C"|"malattia"|5|7|8
"ARIC833008"|"Altri"|3|4|4
"ARIC833008"|"Maternità"|1|7|6
"ARIC833008"|"malattia"|4|7|8
"ARIC834004"|"Altri"|5|4|4
"ARIC834004"|"Maternità"|4|7|6
"ARIC834004"|"malattia"|4|7|8
"ARIC83500X"|"Altri"|3|4|4
"ARIC83500X"|"Maternità"|10|7|6
"ARIC83500X"|"malattia"|13|7|8
"ARIC83600Q"|"Altri"|4|4|4
"ARIC83600Q"|"Maternità"|8|7|6
"ARIC83600Q"|"malattia"|9|7|8
"ARIC83700G"|"Altri"|2|4|4
"ARIC83700G"|"Maternità"|9|7|6
"ARIC83700G"|"malattia"|7|7|8
"ARIC83800B"|"Altri"|5|4|4
"ARIC83800B"|"Maternità"|10|7|6
"ARIC83800B"|"malattia"|9|7|8
"ARIC839007"|"Altri"|3|4|4
"ARIC839007"|"Maternità"|8|7|6
"ARIC839007"|"malattia"|6|7|8
"ARIS001001"|"Altri"|3|4|4
"ARIS001001"|"Maternità"|12|7|6
"ARIS001001"|"malattia"|6|7|8
"ARIS00200R"|"Altri"|8|4|4
"ARIS00200R"|"Maternità"|9|7|6
"ARIS00200R"|"malattia"|5|7|8
"ARIS00400C"|"Altri"|2|4|4
"ARIS00400C"|"Maternità"|1|7|6
"ARIS00400C"|"malattia"|11|7|8
"ARIS00700X"|"Altri"|5|4|4
"ARIS00700X"|"Maternità"|1|7|6
"ARIS00700X"|"malattia"|6|7|8
"ARIS00800Q"|"Altri"|6|4|4
"ARIS00800Q"|"Maternità"|4|7|6
"ARIS00800Q"|"malattia"|8|7|8
