codice_scuola|tipo_assenza|scuola|regionale|nazione
"ANIC842007"|"Altri"|5|8|8
"ANIC842007"|"malattia"|10|13|15
"ANIC843003"|"Maternità"|1|1|2
"ANIC843003"|"malattia"|15|13|15
"ANIC843003"|"Altri"|6|8|8
"ANIC84400V"|"malattia"|8|13|15
"ANIC84400V"|"Altri"|5|8|8
"ANIC84400V"|"Maternità"|0|1|2
"ANIC84500P"|"Maternità"|1|1|2
"ANIC84500P"|"Altri"|9|8|8
"ANIC84500P"|"malattia"|8|13|15
"ANIC84600E"|"malattia"|5|13|15
"ANIC84600E"|"Altri"|10|8|8
"ANIC84600E"|"Maternità"|0|1|2
"ANIC84700A"|"Maternità"|0|1|2
"ANIC84700A"|"malattia"|8|13|15
"ANIC84700A"|"Altri"|7|8|8
"ANIC848006"|"malattia"|15|13|15
"ANIC848006"|"Altri"|10|8|8
"ANIC848006"|"Maternità"|0|1|2
"ANIC849002"|"malattia"|18|13|15
"ANIC849002"|"Altri"|14|8|8
"ANIC849002"|"Maternità"|0|1|2
"ANIC850006"|"Altri"|7|8|8
"ANIC850006"|"malattia"|18|13|15
"ANIC850006"|"Maternità"|0|1|2
"ANIC851002"|"Altri"|11|8|8
"ANIC851002"|"Maternità"|0|1|2
"ANIC851002"|"malattia"|8|13|15
"ANIC85200T"|"malattia"|35|13|15
"ANIC85200T"|"Maternità"|0|1|2
"ANIC85200T"|"Altri"|5|8|8
"ANIS001005"|"Maternità"|0|1|2
"ANIS001005"|"malattia"|10|13|15
"ANIS001005"|"Altri"|10|8|8
"ANIS002001"|"Maternità"|0|1|2
"ANIS002001"|"Altri"|8|8|8
"ANIS002001"|"malattia"|8|13|15
"ANIS00400L"|"malattia"|12|13|15
"ANIS00400L"|"Maternità"|3|1|2
"ANIS00400L"|"Altri"|10|8|8
"ANIS00800X"|"malattia"|9|13|15
"ANIS00800X"|"Maternità"|2|1|2
"ANIS00800X"|"Altri"|5|8|8
"ANIS00900Q"|"Maternità"|0|1|2
"ANIS00900Q"|"malattia"|6|13|15
"ANIS00900Q"|"Altri"|3|8|8
"ANIS01100Q"|"Maternità"|0|1|2
"ANIS01100Q"|"Altri"|17|8|8
"ANIS01100Q"|"malattia"|8|13|15
"ANIS01200G"|"Altri"|7|8|8
"ANIS01200G"|"Maternità"|0|1|2
"ANIS01200G"|"malattia"|18|13|15
"ANIS01300B"|"Maternità"|1|1|2
"ANIS01300B"|"malattia"|15|13|15
"ANIS01300B"|"Altri"|8|8|8
"ANIS014007"|"Maternità"|4|1|2
"ANIS014007"|"Altri"|19|8|8
"ANIS014007"|"malattia"|17|13|15
"ANPC010006"|"Maternità"|0|1|2
"ANPC010006"|"Altri"|7|8|8
"ANPC010006"|"malattia"|20|13|15
"ANPC03000B"|"Maternità"|0|1|2
"ANPC03000B"|"Altri"|16|8|8
"ANPC03000B"|"malattia"|32|13|15
"ANPC040002"|"Maternità"|1|1|2
"ANPC040002"|"Altri"|11|8|8
"ANPC040002"|"malattia"|17|13|15
"ANPC060007"|"Maternità"|0|1|2
"ANPC060007"|"Altri"|5|8|8
"ANPC060007"|"malattia"|9|13|15
"ANPS010009"|"malattia"|12|13|15
"ANPS010009"|"Maternità"|0|1|2
"ANPS010009"|"Altri"|23|8|8
"ANPS03000E"|"malattia"|15|13|15
"ANPS03000E"|"Altri"|37|8|8
"ANPS03000E"|"Maternità"|0|1|2
"ANPS040005"|"Altri"|6|8|8
"ANPS040005"|"Maternità"|0|1|2
"ANPS040005"|"malattia"|9|13|15
"ANPS05000Q"|"Maternità"|0|1|2
"ANPS05000Q"|"malattia"|11|13|15
"ANPS05000Q"|"Altri"|7|8|8
"ANRH01901E"|"Maternità"|2|1|2
"ANRH01901E"|"malattia"|16|13|15
"ANRH01901E"|"Altri"|16|8|8
"ANRI01602G"|"Altri"|7|8|8
"ANRI01602G"|"Maternità"|0|1|2
"ANRI01602G"|"malattia"|12|13|15
"ANSD01000Q"|"malattia"|9|13|15
"ANSD01000Q"|"Maternità"|0|1|2
"ANSD01000Q"|"Altri"|4|8|8
"ANTD017011"|"Maternità"|0|1|2
"ANTD017011"|"malattia"|5|13|15
"ANTD017011"|"Altri"|6|8|8
"ANTD02000Q"|"Maternità"|0|1|2
"ANTD02000Q"|"malattia"|10|13|15
"ANTD02000Q"|"Altri"|6|8|8
"ANTD05000G"|"Altri"|10|8|8
"ANTD05000G"|"malattia"|8|13|15
"ANTD05000G"|"Maternità"|0|1|2
"ANTE01000L"|"Altri"|5|8|8
"ANTE01000L"|"Maternità"|0|1|2
"ANTE01000L"|"malattia"|28|13|15
"ANTF018013"|"malattia"|14|13|15
"ANTF018013"|"Altri"|16|8|8
"ANTF018013"|"Maternità"|0|1|2
"ANTF03000L"|"Altri"|7|8|8
"ANTF03000L"|"malattia"|8|13|15
"ANTF03000L"|"Maternità"|0|1|2
"APEE00100N"|"Altri"|6|8|8
"APEE00100N"|"malattia"|5|13|15
"APEE00100N"|"Maternità"|0|1|2
"APEE004005"|"malattia"|19|13|15
"APEE004005"|"Altri"|2|8|8
"APEE004005"|"Maternità"|0|1|2
"APEE01000C"|"malattia"|10|13|15
"APEE01000C"|"Maternità"|0|1|2
"APEE01000C"|"Altri"|4|8|8
"APEE012004"|"Altri"|2|8|8
"APEE012004"|"malattia"|16|13|15
"APEE012004"|"Maternità"|5|1|2
"APEE01300X"|"malattia"|15|13|15
"APEE01300X"|"Maternità"|0|1|2
"APEE01300X"|"Altri"|5|8|8
"APEE01500G"|"Altri"|6|8|8
"APEE01500G"|"Maternità"|2|1|2
"APEE01500G"|"malattia"|5|13|15
"APEE01600B"|"Maternità"|0|1|2
"APEE01600B"|"Altri"|8|8|8
"APEE01600B"|"malattia"|9|13|15
"APEE017007"|"Maternità"|0|1|2
"APEE017007"|"Altri"|3|8|8
"APEE017007"|"malattia"|18|13|15
"APEE01900V"|"malattia"|11|13|15
"APEE01900V"|"Maternità"|0|1|2
"APEE01900V"|"Altri"|6|8|8
"APEE02200P"|"malattia"|29|13|15
"APEE02200P"|"Maternità"|0|1|2
"APEE02200P"|"Altri"|10|8|8
"APEE02300E"|"malattia"|10|13|15
"APEE02300E"|"Maternità"|0|1|2
"APEE02300E"|"Altri"|3|8|8
"APEE02400A"|"Maternità"|0|1|2
"APEE02400A"|"malattia"|12|13|15
"APEE02400A"|"Altri"|5|8|8
"APEE02700T"|"Maternità"|0|1|2
"APEE02700T"|"malattia"|14|13|15
"APEE02700T"|"Altri"|2|8|8
"APEE02800N"|"malattia"|14|13|15
"APEE02800N"|"Maternità"|0|1|2
"APEE02800N"|"Altri"|5|8|8
"APEE02900D"|"malattia"|13|13|15
"APEE02900D"|"Altri"|3|8|8
"APEE02900D"|"Maternità"|0|1|2
"APEE032009"|"Maternità"|0|1|2
"APEE032009"|"malattia"|25|13|15
"APEE032009"|"Altri"|4|8|8
"APEE03500R"|"malattia"|27|13|15
"APEE03500R"|"Maternità"|1|1|2
"APEE03500R"|"Altri"|2|8|8
"APEE03600L"|"Maternità"|0|1|2
"APEE03600L"|"malattia"|22|13|15
"APEE03600L"|"Altri"|10|8|8
"APIC804003"|"Maternità"|0|1|2
"APIC804003"|"Altri"|3|8|8
"APIC804003"|"malattia"|14|13|15
"APIC80500V"|"Maternità"|11|1|2
"APIC80500V"|"Altri"|6|8|8
"APIC80500V"|"malattia"|10|13|15
"APIC80600P"|"Altri"|6|8|8
"APIC80600P"|"malattia"|7|13|15
"APIC80600P"|"Maternità"|1|1|2
"APIC80800A"|"Maternità"|1|1|2
"APIC80800A"|"malattia"|12|13|15
"APIC80800A"|"Altri"|14|8|8
"APIC809006"|"Maternità"|0|1|2
"APIC809006"|"malattia"|13|13|15
"APIC809006"|"Altri"|34|8|8
"APIC81000A"|"Maternità"|0|1|2
"APIC81000A"|"malattia"|18|13|15
"APIC81000A"|"Altri"|7|8|8
"APIC811006"|"malattia"|8|13|15
"APIC811006"|"Altri"|2|8|8
"APIC811006"|"Maternità"|0|1|2
"APIC812002"|"Altri"|3|8|8
"APIC812002"|"Maternità"|0|1|2
"APIC812002"|"malattia"|5|13|15
"APIC81300T"|"Maternità"|0|1|2
"APIC81300T"|"malattia"|10|13|15
"APIC81300T"|"Altri"|4|8|8
"APIC81400N"|"Maternità"|0|1|2
"APIC81400N"|"malattia"|34|13|15
"APIC81400N"|"Altri"|9|8|8
"APIC81500D"|"Altri"|1|8|8
"APIC81500D"|"Maternità"|0|1|2
"APIC81500D"|"malattia"|26|13|15
"APIC817005"|"Altri"|12|8|8
"APIC817005"|"malattia"|8|13|15
"APIC817005"|"Maternità"|0|1|2
"APIC818001"|"Maternità"|0|1|2
"APIC818001"|"Altri"|4|8|8
"APIC818001"|"malattia"|13|13|15
"APIC81900R"|"Maternità"|0|1|2
"APIC81900R"|"malattia"|9|13|15
"APIC81900R"|"Altri"|3|8|8
"APIC820001"|"Maternità"|0|1|2
"APIC820001"|"Altri"|1|8|8
"APIC820001"|"malattia"|11|13|15
"APIC82100R"|"malattia"|7|13|15
"APIC82100R"|"Altri"|4|8|8
"APIC82100R"|"Maternità"|0|1|2
"APIC82200L"|"malattia"|29|13|15
"APIC82200L"|"Maternità"|0|1|2
"APIC82200L"|"Altri"|14|8|8
"APIC82300C"|"Altri"|9|8|8
"APIC82300C"|"Maternità"|0|1|2
"APIC82300C"|"malattia"|13|13|15
"APIC824008"|"Altri"|5|8|8
"APIC824008"|"malattia"|9|13|15
"APIC824008"|"Maternità"|0|1|2
"APIC825004"|"Maternità"|0|1|2
"APIC825004"|"Altri"|8|8|8
"APIC825004"|"malattia"|15|13|15
"APIC82600X"|"malattia"|33|13|15
"APIC82600X"|"Altri"|9|8|8
"APIC82600X"|"Maternità"|0|1|2
"APIC82700Q"|"Maternità"|0|1|2
"APIC82700Q"|"malattia"|15|13|15
"APIC82700Q"|"Altri"|7|8|8
"APIC82800G"|"Maternità"|0|1|2
"APIC82800G"|"malattia"|12|13|15
"APIC82800G"|"Altri"|9|8|8
"APIS00100Q"|"malattia"|12|13|15
"APIS00100Q"|"Altri"|2|8|8
"APIS00100Q"|"Maternità"|0|1|2
"APIS00200G"|"Altri"|6|8|8
"APIS00200G"|"malattia"|8|13|15
"APIS00200G"|"Maternità"|0|1|2
"APIS00300B"|"Maternità"|0|1|2
"APIS00300B"|"malattia"|6|13|15
"APIS00300B"|"Altri"|7|8|8
"APIS004007"|"Altri"|4|8|8
"APIS004007"|"Maternità"|0|1|2
"APIS004007"|"malattia"|5|13|15
"APIS00600V"|"Altri"|4|8|8
"APIS00600V"|"Maternità"|0|1|2
"APIS00600V"|"malattia"|8|13|15
"APIS00700P"|"Maternità"|0|1|2
"APIS00700P"|"malattia"|29|13|15
"APIS00700P"|"Altri"|3|8|8
"APIS00800E"|"Maternità"|0|1|2
"APIS00800E"|"malattia"|11|13|15
"APIS00800E"|"Altri"|9|8|8
"APMM004004"|"malattia"|32|13|15
"APMM004004"|"Maternità"|0|1|2
"APMM004004"|"Altri"|3|8|8
"APMM01900T"|"malattia"|16|13|15
"APMM01900T"|"Maternità"|0|1|2
"APMM01900T"|"Altri"|22|8|8
"APMM05700L"|"malattia"|20|13|15
"APMM05700L"|"Maternità"|0|1|2
"APMM05700L"|"Altri"|6|8|8
"APMM05800C"|"malattia"|13|13|15
"APMM05800C"|"Maternità"|20|1|2
"APMM05800C"|"Altri"|6|8|8
"APMM059008"|"Altri"|6|8|8
"APMM059008"|"malattia"|16|13|15
"APMM059008"|"Maternità"|0|1|2
"APMM061008"|"Altri"|6|8|8
"APMM061008"|"Maternità"|2|1|2
"APMM061008"|"malattia"|14|13|15
"APMM062004"|"Maternità"|0|1|2
"APMM062004"|"malattia"|8|13|15
"APMM062004"|"Altri"|1|8|8
"APPC01000R"|"Maternità"|0|1|2
"APPC01000R"|"Altri"|8|8|8
"APPC01000R"|"malattia"|3|13|15
"APPC02000B"|"malattia"|18|13|15
"APPC02000B"|"Altri"|4|8|8
"APPC02000B"|"Maternità"|2|1|2
"APPS01000X"|"malattia"|9|13|15
"APPS01000X"|"Altri"|3|8|8
"APPS01000X"|"Maternità"|0|1|2
"APPS02000E"|"Altri"|8|8|8
"APPS02000E"|"Maternità"|17|1|2
"APPS02000E"|"malattia"|10|13|15
"APPS030005"|"Maternità"|0|1|2
"APPS030005"|"malattia"|11|13|15
"APPS030005"|"Altri"|5|8|8
"APRH01000N"|"malattia"|21|13|15
"APRH01000N"|"Altri"|4|8|8
"APRH01000N"|"Maternità"|0|1|2
"APRI02000Q"|"malattia"|10|13|15
"APRI02000Q"|"Maternità"|0|1|2
"APRI02000Q"|"Altri"|5|8|8
"APRI03000A"|"Altri"|5|8|8
"APRI03000A"|"Maternità"|0|1|2
"APRI03000A"|"malattia"|19|13|15
"APSD01000A"|"Maternità"|0|1|2
"APSD01000A"|"malattia"|11|13|15
"APSD01000A"|"Altri"|5|8|8
"APTD030001"|"malattia"|22|13|15
"APTD030001"|"Maternità"|0|1|2
"APTD030001"|"Altri"|5|8|8
"APTD04000G"|"Maternità"|0|1|2
"APTD04000G"|"malattia"|23|13|15
"APTD04000G"|"Altri"|6|8|8
"APTD07000B"|"malattia"|6|13|15
"APTD07000B"|"Maternità"|0|1|2
"APTD07000B"|"Altri"|3|8|8
"APTE010007"|"Altri"|15|8|8
"APTE010007"|"malattia"|13|13|15
"APTE010007"|"Maternità"|0|1|2
"APTF010002"|"Altri"|5|8|8
"APTF010002"|"malattia"|10|13|15
"APTF010002"|"Maternità"|0|1|2
"APTF02000L"|"malattia"|25|13|15
"APTF02000L"|"Maternità"|0|1|2
"APTF02000L"|"Altri"|5|8|8
"AQEE002004"|"Maternità"|0|1|2
"AQEE002004"|"malattia"|18|14|15
"AQEE002004"|"Altri"|4|9|8
"AQEE00300X"|"malattia"|18|14|15
"AQEE00300X"|"Altri"|5|9|8
"AQEE00300X"|"Maternità"|3|1|2
"AQEE00400Q"|"Altri"|4|9|8
"AQEE00400Q"|"malattia"|6|14|15
"AQEE00400Q"|"Maternità"|0|1|2
"AQEE00600B"|"Maternità"|0|1|2
"AQEE00600B"|"Altri"|2|9|8
"AQEE00600B"|"malattia"|9|14|15
"AQEE007007"|"Maternità"|0|1|2
"AQEE007007"|"Altri"|5|9|8
"AQEE007007"|"malattia"|26|14|15
"AQEE016002"|"malattia"|37|14|15
"AQEE016002"|"Maternità"|0|1|2
"AQEE016002"|"Altri"|4|9|8
"AQEE01700T"|"Maternità"|0|1|2
"AQEE01700T"|"Altri"|6|9|8
"AQEE01700T"|"malattia"|14|14|15
"AQEE01900D"|"malattia"|11|14|15
"AQEE01900D"|"Maternità"|0|1|2
"AQEE01900D"|"Altri"|3|9|8
"AQEE02600L"|"malattia"|16|14|15
"AQEE02600L"|"Maternità"|0|1|2
"AQEE02600L"|"Altri"|12|9|8
"AQEE031004"|"malattia"|2|14|15
"AQEE031004"|"Maternità"|0|1|2
"AQEE031004"|"Altri"|2|9|8
"AQEE052005"|"malattia"|5|14|15
"AQEE052005"|"Altri"|4|9|8
"AQEE052005"|"Maternità"|0|1|2
"AQIC81200L"|"malattia"|18|14|15
"AQIC81200L"|"Maternità"|15|1|2
"AQIC81200L"|"Altri"|11|9|8
"AQIC81300C"|"malattia"|8|14|15
"AQIC81300C"|"Maternità"|0|1|2
"AQIC81300C"|"Altri"|9|9|8
"AQIC814008"|"malattia"|4|14|15
"AQIC814008"|"Maternità"|0|1|2
"AQIC814008"|"Altri"|9|9|8
"AQIC815004"|"malattia"|7|14|15
"AQIC815004"|"Maternità"|0|1|2
"AQIC815004"|"Altri"|4|9|8
"AQIC81600X"|"Maternità"|0|1|2
"AQIC81600X"|"malattia"|34|14|15
"AQIC81600X"|"Altri"|7|9|8
"AQIC81700Q"|"malattia"|17|14|15
"AQIC81700Q"|"Maternità"|0|1|2
"AQIC81700Q"|"Altri"|12|9|8
"AQIC81900B"|"Maternità"|9|1|2
"AQIC81900B"|"malattia"|16|14|15
"AQIC81900B"|"Altri"|6|9|8
"AQIC82000G"|"Maternità"|1|1|2
"AQIC82000G"|"malattia"|15|14|15
"AQIC82000G"|"Altri"|15|9|8
"AQIC82100B"|"malattia"|2|14|15
"AQIC82100B"|"Altri"|2|9|8
"AQIC82100B"|"Maternità"|0|1|2
"AQIC823003"|"Maternità"|0|1|2
"AQIC823003"|"Altri"|4|9|8
"AQIC823003"|"malattia"|14|14|15
"AQIC82400V"|"malattia"|17|14|15
"AQIC82400V"|"Maternità"|2|1|2
"AQIC82400V"|"Altri"|6|9|8
"AQIC82500P"|"Maternità"|0|1|2
"AQIC82500P"|"Altri"|5|9|8
"AQIC82500P"|"malattia"|12|14|15
"AQIC82600E"|"Altri"|7|9|8
"AQIC82600E"|"malattia"|10|14|15
"AQIC82600E"|"Maternità"|0|1|2
"AQIC82700A"|"Altri"|9|9|8
"AQIC82700A"|"malattia"|8|14|15
"AQIC82700A"|"Maternità"|0|1|2
"AQIC828006"|"Altri"|5|9|8
"AQIC828006"|"malattia"|25|14|15
"AQIC828006"|"Maternità"|0|1|2
"AQIC829002"|"malattia"|9|14|15
"AQIC829002"|"Maternità"|0|1|2
"AQIC829002"|"Altri"|7|9|8
"AQIC831002"|"malattia"|16|14|15
"AQIC831002"|"Altri"|2|9|8
"AQIC831002"|"Maternità"|0|1|2
"AQIC83200T"|"Maternità"|0|1|2
"AQIC83200T"|"Altri"|6|9|8
"AQIC83200T"|"malattia"|13|14|15
"AQIC83300N"|"malattia"|17|14|15
"AQIC83300N"|"Maternità"|1|1|2
"AQIC83300N"|"Altri"|2|9|8
"AQIC83400D"|"Altri"|5|9|8
"AQIC83400D"|"Maternità"|0|1|2
"AQIC83400D"|"malattia"|12|14|15
"AQIC835009"|"Maternità"|0|1|2
"AQIC835009"|"malattia"|15|14|15
"AQIC835009"|"Altri"|2|9|8
"AQIC836005"|"Maternità"|0|1|2
"AQIC836005"|"Altri"|6|9|8
"AQIC836005"|"malattia"|25|14|15
"AQIS00100A"|"Maternità"|0|1|2
"AQIS00100A"|"malattia"|25|14|15
"AQIS00100A"|"Altri"|5|9|8
"AQIS002006"|"Maternità"|0|1|2
"AQIS002006"|"Altri"|10|9|8
"AQIS002006"|"malattia"|9|14|15
"AQIS003002"|"malattia"|19|14|15
"AQIS003002"|"Maternità"|0|1|2
"AQIS003002"|"Altri"|6|9|8
"AQIS00600D"|"Maternità"|0|1|2
"AQIS00600D"|"malattia"|7|14|15
"AQIS00600D"|"Altri"|10|9|8
"AQIS007009"|"malattia"|25|14|15
"AQIS007009"|"Maternità"|0|1|2
"AQIS007009"|"Altri"|8|9|8
"AQIS008005"|"malattia"|24|14|15
"AQIS008005"|"Altri"|21|9|8
"AQIS008005"|"Maternità"|0|1|2
"AQIS011001"|"malattia"|13|14|15
"AQIS011001"|"Altri"|6|9|8
"AQIS011001"|"Maternità"|0|1|2
"AQMM001007"|"Maternità"|0|1|2
"AQMM001007"|"Altri"|2|9|8
"AQMM001007"|"malattia"|18|14|15
"AQMM002003"|"Maternità"|9|1|2
"AQMM002003"|"Altri"|4|9|8
"AQMM002003"|"malattia"|13|14|15
"AQMM01300D"|"Maternità"|0|1|2
"AQMM01300D"|"Altri"|5|9|8
"AQMM01300D"|"malattia"|10|14|15
"AQMM015005"|"Maternità"|0|1|2
"AQMM015005"|"Altri"|9|9|8
"AQMM015005"|"malattia"|15|14|15
"AQMM02400X"|"Altri"|3|9|8
"AQMM02400X"|"malattia"|23|14|15
"AQMM02400X"|"Maternità"|0|1|2
"AQMM028007"|"malattia"|21|14|15
"AQMM028007"|"Maternità"|0|1|2
"AQMM028007"|"Altri"|4|9|8
"AQMM05500G"|"Maternità"|0|1|2
"AQMM05500G"|"Altri"|0|9|8
"AQMM05500G"|"malattia"|0|14|15
"AQMM060003"|"malattia"|20|14|15
"AQMM060003"|"Maternità"|0|1|2
"AQMM060003"|"Altri"|3|9|8
"AQMM06900D"|"malattia"|23|14|15
"AQMM06900D"|"Maternità"|0|1|2
"AQMM06900D"|"Altri"|10|9|8
"AQMM837012"|"Altri"|26|9|8
"AQMM837012"|"Maternità"|0|1|2
"AQMM837012"|"malattia"|9|14|15
"AQMM83801T"|"malattia"|15|14|15
"AQMM83801T"|"Altri"|12|9|8
"AQMM83801T"|"Maternità"|0|1|2
"AQMM83901N"|"Maternità"|0|1|2
"AQMM83901N"|"malattia"|21|14|15
"AQMM83901N"|"Altri"|2|9|8
"AQPC012014"|"Altri"|5|9|8
"AQPC012014"|"Maternità"|0|1|2
"AQPC012014"|"malattia"|16|14|15
"AQPM01000G"|"malattia"|13|14|15
"AQPM01000G"|"Maternità"|0|1|2
"AQPM01000G"|"Altri"|3|9|8
"AQPM03000R"|"malattia"|16|14|15
"AQPM03000R"|"Altri"|7|9|8
"AQPM03000R"|"Maternità"|0|1|2
"AQPS01000E"|"Maternità"|0|1|2
"AQPS01000E"|"Altri"|10|9|8
"AQPS01000E"|"malattia"|14|14|15
"AQPS03000Q"|"Maternità"|0|1|2
"AQPS03000Q"|"Altri"|2|9|8
"AQPS03000Q"|"malattia"|12|14|15
"AQPS04000A"|"Altri"|5|9|8
"AQPS04000A"|"malattia"|8|14|15
"AQPS04000A"|"Maternità"|0|1|2
"AQPS050001"|"malattia"|12|14|15
"AQPS050001"|"Maternità"|0|1|2
"AQPS050001"|"Altri"|8|9|8
"AQRA010004"|"malattia"|21|14|15
"AQRA010004"|"Altri"|4|9|8
"AQRA010004"|"Maternità"|0|1|2
"AQRH010008"|"Maternità"|0|1|2
"AQRH010008"|"Altri"|6|9|8
"AQRH010008"|"malattia"|13|14|15
"AQTD00201C"|"Maternità"|0|1|2
"AQTD00201C"|"Altri"|1|9|8
"AQTD00201C"|"malattia"|2|14|15
"AQTD01301V"|"malattia"|21|14|15
"AQTD01301V"|"Maternità"|0|1|2
"AQTD01301V"|"Altri"|8|9|8
"AQTD070002"|"malattia"|2|14|15
"AQTD070002"|"Maternità"|0|1|2
"AQTD070002"|"Altri"|17|9|8
"AQTD08000L"|"Altri"|4|9|8
"AQTD08000L"|"Maternità"|0|1|2
"AQTD08000L"|"malattia"|37|14|15
"AQTF006012"|"Altri"|9|9|8
"AQTF006012"|"Maternità"|0|1|2
"AQTF006012"|"malattia"|10|14|15
"AQTF014011"|"malattia"|13|14|15
"AQTF014011"|"Maternità"|0|1|2
"AQTF014011"|"Altri"|5|9|8
"AQTF01601L"|"Maternità"|5|1|2
"AQTF01601L"|"malattia"|15|14|15
"AQTF01601L"|"Altri"|16|9|8
"AQVC01000P"|"Maternità"|0|1|2
"AQVC01000P"|"Altri"|2|9|8
"AQVC01000P"|"malattia"|12|14|15
"AREE01500R"|"malattia"|18|15|15
"AREE01500R"|"Maternità"|0|1|2
"AREE01500R"|"Altri"|9|9|8
"AREE01700C"|"malattia"|18|15|15
"AREE01700C"|"Altri"|2|9|8
"AREE01700C"|"Maternità"|0|1|2
"AREE019004"|"malattia"|11|15|15
"AREE019004"|"Altri"|1|9|8
"AREE019004"|"Maternità"|12|1|2
"AREE03600T"|"Maternità"|0|1|2
"AREE03600T"|"Altri"|9|9|8
"AREE03600T"|"malattia"|17|15|15
"ARIC81000G"|"Altri"|8|9|8
"ARIC81000G"|"malattia"|5|15|15
"ARIC81000G"|"Maternità"|0|1|2
"ARIC81100B"|"Maternità"|0|1|2
"ARIC81100B"|"malattia"|19|15|15
"ARIC81100B"|"Altri"|3|9|8
"ARIC812007"|"Maternità"|0|1|2
"ARIC812007"|"Altri"|7|9|8
"ARIC812007"|"malattia"|30|15|15
"ARIC813003"|"Maternità"|0|1|2
"ARIC813003"|"Altri"|6|9|8
"ARIC813003"|"malattia"|11|15|15
"ARIC81400V"|"malattia"|8|15|15
"ARIC81400V"|"Maternità"|0|1|2
"ARIC81400V"|"Altri"|36|9|8
"ARIC81500P"|"Altri"|4|9|8
"ARIC81500P"|"Maternità"|0|1|2
"ARIC81500P"|"malattia"|16|15|15
"ARIC81600E"|"malattia"|5|15|15
"ARIC81600E"|"Maternità"|6|1|2
"ARIC81600E"|"Altri"|18|9|8
"ARIC81700A"|"Altri"|5|9|8
"ARIC81700A"|"malattia"|9|15|15
"ARIC81700A"|"Maternità"|0|1|2
"ARIC818006"|"Altri"|4|9|8
"ARIC818006"|"malattia"|19|15|15
"ARIC818006"|"Maternità"|5|1|2
"ARIC819002"|"Maternità"|0|1|2
"ARIC819002"|"malattia"|27|15|15
"ARIC819002"|"Altri"|11|9|8
"ARIC820006"|"Maternità"|0|1|2
"ARIC820006"|"malattia"|11|15|15
"ARIC820006"|"Altri"|4|9|8
"ARIC821002"|"malattia"|18|15|15
"ARIC821002"|"Altri"|18|9|8
"ARIC821002"|"Maternità"|0|1|2
"ARIC82200T"|"malattia"|13|15|15
"ARIC82200T"|"Altri"|3|9|8
"ARIC82200T"|"Maternità"|0|1|2
"ARIC82300N"|"Altri"|4|9|8
"ARIC82300N"|"malattia"|19|15|15
"ARIC82300N"|"Maternità"|6|1|2
"ARIC82400D"|"Maternità"|0|1|2
"ARIC82400D"|"malattia"|15|15|15
"ARIC82400D"|"Altri"|7|9|8
"ARIC825009"|"Maternità"|0|1|2
"ARIC825009"|"Altri"|4|9|8
"ARIC825009"|"malattia"|18|15|15
"ARIC826005"|"malattia"|18|15|15
"ARIC826005"|"Maternità"|0|1|2
"ARIC826005"|"Altri"|1|9|8
"ARIC827001"|"malattia"|16|15|15
"ARIC827001"|"Altri"|13|9|8
"ARIC827001"|"Maternità"|0|1|2
"ARIC82800R"|"Maternità"|0|1|2
"ARIC82800R"|"malattia"|12|15|15
"ARIC82800R"|"Altri"|1|9|8
"ARIC82900L"|"Maternità"|0|1|2
"ARIC82900L"|"malattia"|23|15|15
"ARIC82900L"|"Altri"|4|9|8
"ARIC83000R"|"malattia"|74|15|15
"ARIC83000R"|"Altri"|4|9|8
"ARIC83000R"|"Maternità"|0|1|2
"ARIC83100L"|"malattia"|11|15|15
"ARIC83100L"|"Altri"|10|9|8
"ARIC83100L"|"Maternità"|0|1|2
"ARIC83200C"|"Maternità"|0|1|2
"ARIC83200C"|"malattia"|23|15|15
"ARIC83200C"|"Altri"|22|9|8
"ARIC833008"|"Maternità"|4|1|2
"ARIC833008"|"malattia"|8|15|15
"ARIC833008"|"Altri"|4|9|8
"ARIC834004"|"malattia"|2|15|15
"ARIC834004"|"Maternità"|3|1|2
"ARIC834004"|"Altri"|3|9|8
"ARIC83500X"|"Maternità"|0|1|2
"ARIC83500X"|"Altri"|2|9|8
"ARIC83500X"|"malattia"|8|15|15
"ARIC83600Q"|"Maternità"|0|1|2
"ARIC83600Q"|"malattia"|11|15|15
"ARIC83600Q"|"Altri"|5|9|8
"ARIC83700G"|"Maternità"|0|1|2
"ARIC83700G"|"malattia"|8|15|15
"ARIC83700G"|"Altri"|8|9|8
"ARIC83800B"|"Maternità"|0|1|2
"ARIC83800B"|"malattia"|21|15|15
"ARIC83800B"|"Altri"|9|9|8
"ARIC839007"|"malattia"|20|15|15
"ARIC839007"|"Maternità"|8|1|2
"ARIC839007"|"Altri"|7|9|8
"ARIS001001"|"malattia"|8|15|15
"ARIS001001"|"Altri"|30|9|8
"ARIS001001"|"Maternità"|0|1|2
"ARIS00200R"|"Maternità"|0|1|2
"ARIS00200R"|"Altri"|29|9|8
"ARIS00200R"|"malattia"|32|15|15
"ARIS00400C"|"malattia"|17|15|15
"ARIS00400C"|"Maternità"|0|1|2
"ARIS00400C"|"Altri"|23|9|8
"ARIS00700X"|"Maternità"|0|1|2
"ARIS00700X"|"malattia"|15|15|15
"ARIS00700X"|"Altri"|44|9|8
"ARIS00800Q"|"malattia"|19|15|15
"ARIS00800Q"|"Maternità"|0|1|2
"ARIS00800Q"|"Altri"|19|9|8
